BINOMIAL,ID,Year,Lat,Long,Frequency,Duration,n,N_area,Model,tau_p,tau_p_min,tau_p_max,tau_p_var,tau_v,tau_v_min,tau_v_max,tau_v_var,speed,speed_min,speed_max,diffusion,diffusion_min,diffusion_max,kde.min,kde.ml,kde.max,akde.min,akde.ml,akde.max,same.model,CV_N_area,kde.95CV.min,kde.95CV.ml,kde.95CV.max,akde.95CV.min,akde.95CV.ml,akde.95CV.max,full.n
Numenius arquata,Curlew-4307747-Helmsand_crop_1,2018,54.0608,8.964683,15,1471.552083,17432,894.2720509,OUF anisotropic,18608.56617,17325.92961,19986.15615,443571.1916,34.82122453,20.17374599,60.10374467,72.60231276,1.137897407,0.877002036,1.398271198,43.94923147,43.00743574,44.90108604,9719042.393,9864953.125,10011935.92,6023928.422,6439092.473,6867895.137,0.080728819,464.8935121,98.7,94.17,98.86,98.35,96.35,98.88,8716
Numenius arquata,Curlew-4308503-Friedrichskoog_crop_1,2017,54.049417,8.856067,15,122,3432,129.5025709,OUF anisotropic,19518.10666,16130.95308,23616.48972,3278482.077,122.73656,99.95368373,150.7124359,149.3898628,0.980869141,0.90125134,1.060402086,114.1615902,108.6543929,119.803016,13943637.14,14422224.25,14908773.92,9279037.907,11110010.11,13103404.1,0.242988576,58.86591865,95.11,95.11,95.17,95.46,95.63,95.86,1716
Numenius arquata,Curlew-4308507-Friedrichskoog_crop_1_crop_1,2017,54.0543,8.834183,15,121.9270833,4015,168.0465756,OUF anisotropic,20344.82464,17259.12653,23982.20378,2686588.247,117.8687823,96.24096835,144.3569207,134.4555705,1.168750418,1.073220687,1.264177692,155.9735619,148.4792954,163.6497429,10950762.08,11297587.01,11649743.45,11522803.08,13484546.63,15598229.62,0.000976879,74.59366194,96.71,97.21,98.01,93.13,98.56,99.35,2008
Numenius arquata,Curlew-4308508-HHHallig_crop_1,2016,56.618366,10.347666,30,388.5833333,3491,52.97266511,OU anisotropic,164084.4674,122583.2629,219636.1216,516763203,NA,NA,NA,NA,NA,NA,NA,175.4143373,169.0439393,181.9009128,63039920.86,65184803.92,67365067.33,111967998.2,149488246.3,192346898.8,0.014329697,25.12689708,98.74,91.24,99.08,90.89,93.87,100,1746
Numenius arquata,Curlew-4308510-HHHallig_crop_1_crop_1,2016,54.61525,8.817983,30,80.37708333,1565,267.9090762,OUF anisotropic,10246.98192,8815.764919,11910.55335,574033.6594,289.242778,200.8446578,416.5477219,2427.989225,0.505846999,0.43655579,0.575024495,66.4007141,61.7761423,71.18983678,3241811.846,3408671.322,3579659.167,3145112.044,3558505.727,3997053.789,0.000941516,118.5538846,92.47,93.24,94.26,92.47,95.03,96.17,782
Numenius arquata,Curlew-4309022-Schillig_crop_1,2018,53.71556091,7.995489836,5,4.726828704,1138,11.41570087,OUF anisotropic,23292.83211,11620.83519,46688.21296,49394650.15,48.05415741,29.59128194,78.0365666,112.1065845,1.758180086,1.444270175,2.071488661,145.4418461,131.2149137,160.3904856,8404740.578,8915493.084,9441098.362,11082642.68,21871529.36,36266164.27,0.003631876,8.116696899,85.79,86.14,86.14,77.89,86.14,87.37,569
Numenius arquata,Curlew-4309023-Schillig_crop_1_crop_1,2019,53.72381783,7.984746456,5,838.0810995,39382,545.490947,OUF anisotropic,19686.49597,18049.68903,21471.73409,727822.4256,65.83569833,64.32295697,67.3840162,0.602569386,1.371866984,1.36027317,1.383459451,121.5543001,119.8850154,123.2349664,794349.797,802253.9759,810196.7448,8967036.908,9769804.652,10606495.15,0.032938005,345.1162535,98.83,99.33,98.86,94.06,99.51,94.6,19691
Numenius arquata,Curlew-4309039-Friedrichskoog_crop_1,2017,54.0810825,8.846041,30,19.60416667,884,48.36105856,OUF anisotropic,26726.23774,19128.25828,37342.22809,17680244.04,360.3387342,254.6430446,509.9059493,3442.239176,0.994076422,0.873646298,1.114326108,334.4486687,298.6893824,372.2005176,19998729.85,21386246.45,22819639.37,23652004.77,32038955.59,41678994.79,0.005773632,47.96473016,96.84,97.07,97.07,96.16,97.07,97.07,442
Numenius arquata,Curlew-4309040-Friedrichskoog_crop_1,2018,54.049717,8.859567,15,1202.270833,16770,173.2784325,OUF anisotropic,48721.08549,41539.18868,57144.69268,14518243.5,74.99661979,60.85606523,92.42288273,57.64925408,0.871462239,0.79333956,0.949493918,56.27219782,54.93729772,57.62289912,5566707.847,5651932.545,5737795.71,7082147.183,8267301.452,9542797.526,1.14E-09,95.52570818,95.34,95.43,95.55,94.92,96.48,96.7,8385
Numenius arquata,Curlew-N107358-Helmsand_crop_1,2016,54.069516,8.96845,30,99.25,2073,105.9875184,OUF anisotropic,33654.59641,27219.00964,41611.79538,11960007.64,461.4640849,409.1902852,520.4158293,754.5632704,0.761026809,0.729959498,0.792076879,251.6810978,235.130125,268.7870072,27701047.71,28933589.98,30192583.59,31367563.77,38313496.78,45943737.54,0.969330998,158.3507503,24.95,25.14,25.34,24.08,25.43,26.01,1036
Pagophila eburnea,931012,2019,78.725,-16.063675,5.133333333,1077.190359,50402,50401,IID anisotropic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.28E+11,5.33E+11,5.38E+11,5.51E+11,5.56E+11,5.61E+11,0.006462995,25200,57.81,85.93,59.88,57.81,85.93,59.88,25201,NA
Pagophila eburnea,5103840,2018,81.591725,-15.5320667,5.116666667,26.10423611,7307,65.12210043,OUF anisotropic,32546.32025,24952.72926,42450.78566,17086566.49,614.9209944,588.3640359,642.676653,187.6286567,4.869738399,4.791094644,4.948364716,13508.50149,12631.85574,14414.14014,2946564330,3015314426,3084846327,3141904263,4069936360,5116225474,0.002870991,33.07807768,87,87.74,88.2,87.52,89.71,93.76,3654
Pagophila eburnea,5127164,2018,81.60207,-15.5718333,5.116666667,16.38204861,4579,2.46470182,OUF anisotropic,933070.2068,152223.6867,5719346.509,3.53E+11,644.610072,610.1928752,680.9685295,316.7969297,3.904927426,3.822089068,3.987741688,9778.835428,8921.997697,10674.39592,28464565321,29307447548,30162456555,17224693216,1.06E+11,2.72E+11,0,1.34666523,66.99,67.42,68.43,52.79,99.78,100,2290
Pagophila eburnea,5127188,2018,81.59837165,-15.3392333,5.116666667,23.00229167,6430,12.77666052,OUF anisotropic,144935.1799,76365.23223,275075.5254,1662588674,621.9095114,594.0903689,651.0313257,206.0509822,4.928799643,4.843058742,5.014520073,14756.14624,13700.32453,15850.60217,10142436814,10394999693,10650625425,9708566300,18349898012,29696097062,0.207080586,30.44720138,73.32,73.79,73.41,73.88,74.22,76.93,3215
Pagophila eburnea,5127196,2018,81.5982867,-16.0792333,5.116666667,20.02309028,5599,48.50840089,OUF anisotropic,33417.63958,24499.51879,45582.06406,24079147.3,562.4353658,535.46178,590.7677309,194.03788,4.198418145,4.124077913,4.272740311,9243.614177,8583.84004,9927.469217,1575253318,1617346699,1659987367,2000730681,2708839832,3522574175,3.26E-07,22.98039024,83.54,83.68,83.75,84.11,85.25,86.25,2800
Pagophila eburnea,6296602,2018,82.01713,-16.4412333,5.133333333,29.40331019,8185,19.90807842,OUF anisotropic,116039.3227,70518.65239,190944.1539,685709383.6,665.3592736,637.8977511,694.0030158,200.4310956,5.758025086,5.666538558,5.849491656,21411.53572,20006.37872,22863.70574,5266864302,5382861550,5500104730,11331766802,18575281363,27579783670,0,9.130053688,81.8,73.62,82.36,76.48,98.9,100,4092
Pagophila eburnea,6296610,2020,82.2360317,-9.07885,5.2,366.3493866,3425,11.53461684,OUF anisotropic,1612014.542,809382.1563,3210585.832,2.33E+11,771.6733162,722.4415342,824.2600664,651.7442773,4.310553063,4.196945672,4.424119471,14283.37851,12756.60689,15895.20012,86114231086,89073025050,92081097055,87651364810,1.72E+11,2.85E+11,3.54E-14,6.668018262,13.13,14.53,14.99,25.15,50.06,75.85,1712
Pagophila eburnea,6296612,2018,81.5733783,-16.7149667,5.116666667,22.98680556,6405,59.56643858,OUF anisotropic,31070.13074,23524.52063,41036.03382,16973272.46,607.2958896,579.0245433,636.9476075,213.0037968,6.365103713,6.255841236,6.474340445,22746.21545,21166.39315,24382.09006,2350198313,2408838260,2468190735,3071440406,4029149985,5114837238,0.014396962,63.55141022,88.01,88.36,88.55,90.2,90.36,90.51,3202
Pagophila eburnea,6296614,2018,81.57414085,-16.30090835,5.116666667,20.98193287,5866,49.89248964,OUF anisotropic,34148.33668,25210.99877,46253.97465,24102065.11,390.3550837,373.047422,408.4657401,79.73997556,5.161281665,5.084883865,5.237663935,9874.047861,9269.646263,10497.26742,905320913.9,928944633.1,952868383.7,1443768235,1945876172,2521757426,1.55E-15,22.27999744,98.94,98.98,99.01,99.73,99.83,100,2933
Pernis apivorus,Kryszyniany_M_crop_1,2019,-1.718425,9.7104165,359,564.75,1116,53.05632558,OUF anisotropic,463427.5089,341688.4248,628540.6246,4474785585,1759.406002,885.3342563,3496.430254,275918.0893,0.054604334,0.040525484,0.068656535,5.046701956,4.625386939,5.486118134,11090059.8,11770916.23,12471769.33,11410827.95,15230847.2,19593921.76,0,26.53791286,80.5,83.01,84.44,82.11,99.46,100,558
Pernis apivorus,Lozice_M_crop_1,2019,4.942314,12.642422,60.6,64.70841435,493,48.50757954,OUF anisotropic,60513.00062,43801.64399,83600.13256,85068821.52,13.70569378,9.598800421,19.56974139,5.219343186,0.687047724,0.580989044,0.79291814,6.417249344,5.780509356,7.086778591,2400699.299,2627797.28,2865011.367,2206995.831,2988115.685,3885752.443,0.008082518,245,87.9,89.11,90.32,87.9,89.11,90.32,246
Phalacrocorax carbo,Cormo 1029 Adult,2009,47.4963845,9.6620581,30.00833333,84.14587963,2599,323.5929616,OU anisotropic,17451.7332,15470.49393,19686.70121,1084078.782,NA,NA,NA,NA,NA,NA,NA,329.4840874,311.6293596,347.8291664,2762163.459,2871531.449,2982993.13,5672618.368,6345207.072,7054932.213,3.4457343,873.3462628,45.54,45.92,46,45.62,45.85,46.15,1300
Phalacrocorax carbo,Cormo 1031 Adult,2009,47.498399,9.6614522,15.00003333,17.90770831,1566,45.74359607,OUF anisotropic,30805.21167,22255.74476,42638.92656,22285336.22,399.9809161,352.7209856,453.57305,618.4191916,2.398558321,2.31259802,2.484476628,2172.58431,1988.440588,2364.765727,212137447.2,223052762.6,234238052.9,237710602.7,324991413.1,425709249.7,0,22.15710332,95.41,96.43,96.81,95.03,97.83,99.23,783
Phoebastria irrorata,1163-1163,2008,-1.389596,-89.2039948,89.98333333,96.81472225,1503,4.664128831,OUF anisotropic,1769531.255,541829.5294,5779014.789,6.78E+11,8259.8154,7522.875068,9068.946356,148016.0783,3.799739934,3.678881092,3.920546274,116260.6112,101196.8067,132354.3197,4.15E+11,4.36E+11,4.59E+11,5.37E+11,1.74E+12,3.64E+12,0,3.615630053,67.29,63.03,68.88,50.66,80.72,100,752
Phoebastria irrorata,3275-30662,2008,-3.33919125,-85.19866805,89.99998333,83.81358795,1326,2.755939566,OUF anisotropic,3285646.207,613664.9566,17591799.7,3.93E+12,7534.967597,6829.636473,8313.141836,135911.6138,3.91887519,3.787190361,4.050499636,114079.9881,98868.62974,130363.844,5.87E+11,6.20E+11,6.54E+11,6.13E+11,3.27E+12,8.11E+12,0,1.989926803,95.18,97.29,97.44,43.07,100,100,663
Phoebastria irrorata,4261-2228,2008,-1.6807175,-89.3489985,89.99998333,63.87583337,977,3.734794171,OUF anisotropic,1556952.942,395365.5317,6131294.385,6.56E+11,10332.85674,9154.695833,11662.64072,383455.0043,3.494619218,3.336387941,3.652753356,121965.4957,101221.2773,144614.6156,2.63E+11,2.80E+11,2.98E+11,3.30E+11,1.29E+12,2.88E+12,0,2.27479858,91.63,87.96,97.35,58.37,100,100,488
Phoebastria irrorata,4266-84831108,2008,-1.3728779,-89.7404447,90,70.12555554,1113,2.678869452,OUF anisotropic,3096632.436,560184.5021,17117811.02,3.58E+12,8132.805017,7262.94777,9106.841952,208217.229,3.397078631,3.271153705,3.522939968,92363.57824,78417.33054,107434.4013,3.53E+11,3.75E+11,3.97E+11,4.74E+11,2.62E+12,6.56E+12,0,2.162329501,98.57,99.1,99.46,67.2,100,100,556
Phoebastria irrorata,unbanded-153,2008,-1.277951,-81.08255075,89.98335,84.62737269,1338,5.088605853,OUF anisotropic,1469327.332,480155.1092,4496302.896,4.28E+11,5569.701382,5069.944116,6118.720991,68089.63913,2.314904412,2.239478967,2.390296306,29212.24135,25751.9476,32887.49533,96939225616,1.02E+11,1.08E+11,1.07E+11,3.27E+11,6.66E+11,0,1.233389991,84.78,92.99,85.22,81.79,100,100,669
Phoebastria irrorata,unbanded-154,2008,-1.2777231,-81.0822982,90.01663333,61.00204861,974,17.69507297,OUF anisotropic,272047.6162,158668.4165,466443.8401,4336486925,1612.900126,1314.640737,1978.827177,25592.38432,1.753055589,1.631899534,1.874100272,4801.496789,4328.65822,5298.491688,4416949840,4708171591,5008558870,5140051025,8717025327,13223311939,3.88E-12,10.04927518,85.45,85.86,86.89,84.22,87.3,87.5,487
Phoebastria irrorata,unbanded-156_crop_1,2008,-1.2779125,-81.0827716,89.98338333,93.81277778,1469,164.9059707,OUF anisotropic,42119.19397,35198.87042,50400.0975,13611734.89,1644.816748,1370.177352,1974.505074,21471.42791,2.087150437,1.958545422,2.215649319,6274.255071,5806.360232,6760.022546,1449172268,1526258098,1605313315,1501917364,1760343325,2038981844,4.33E-08,66.40629813,86.41,87.91,88.72,88.18,91.03,92.53,734
Phoebastria irrorata,unbanded-159,2008,-1.2775697,-81.0822835,90,147.1889583,2339,38.6660013,OUF anisotropic,307641.6262,216932.4679,436280.3369,2537920154,2583.433395,2365.650198,2821.265845,12892.811,2.541386634,2.469632226,2.613113332,16020.23954,14865.26592,17217.8086,16725204601,17424410908,18137734473,16615128294,23402800523,31334859541,4.44E-15,6.688307642,95.9,92.99,96.75,88.29,95.73,99.49,1170
Pteroglossus torquatus,#79896,2007,9.12709235,-79.69505455,15.01663333,6.124537037,356,41.05798499,OU anisotropic,8903.588458,6252.196945,12679.36505,2172639.306,NA,NA,NA,NA,NA,NA,NA,3.068531854,2.72842482,3.428326329,186823.9955,207889.6392,230064.3722,164488.0344,229155.9291,304377.7904,0.00612099,15.54850162,88.27,91.62,93.3,78.77,93.85,100,178
Pteroglossus torquatus,#79898,2007,9.1260352,-79.6957504,15.00001667,6.572939792,384,383,IID anisotropic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2398.623013,2658.207713,2930.937354,2395.436922,2654.676816,2927.04419,0.018242879,191,94.82,95.85,95.85,94.82,95.85,95.85,192,NA
Pteroglossus torquatus,#80046,2007,9.1304856,-79.6957419,15.00001667,5.801759259,344,11.18660254,OU anisotropic,36695.5614,18176.99055,74080.70234,124745047.6,NA,NA,NA,NA,NA,NA,NA,2.052312718,1.825297039,2.292441463,284906.1727,317635.4055,352118.4937,285039.5951,567112.6982,944581.7592,0.296748475,34.18964995,45.66,46.82,50.29,43.35,49.13,56.65,172
Pteroglossus torquatus,#80048,2007,9.1289758,-79.6949996,14.99995,6.759641227,401,13.07704685,OU anisotropic,35251.23984,18547.08403,66999.74551,98730626.11,NA,NA,NA,NA,NA,NA,NA,2.13165628,1.905447182,2.370370215,70038.38375,77442.61472,85213.5297,250153.2151,468797.7972,754967.4719,0,6.472181878,82.67,85.64,86.14,87.13,88.61,100,200
Pteroglossus torquatus,#80169,2007,9.12876655,-79.69822165,15.0333,4.208692118,240,199.0370628,OU anisotropic,743.9716217,566.4897306,977.0587957,9364.893518,NA,NA,NA,NA,NA,NA,NA,0.771525865,0.595602782,0.969866247,5438.561536,6199.707288,7009.976904,5407.54532,6245.050961,7141.971445,0.026445445,71.68120804,95.04,95.04,97.52,95.04,96.69,97.52,120
Pteroglossus torquatus,#80171,2007,9.1293676,-79.6988486,15.00003333,3.999803218,241,10.6822716,OU anisotropic,24985.10208,12062.69282,51750.90964,61457374.2,NA,NA,NA,NA,NA,NA,NA,3.350334752,2.904517351,3.827516024,412321.1869,469894.3497,531175.2483,326908.4194,662827.7962,1115469.62,0,4.131621686,55.74,63.11,68.03,48.36,77.05,100,120
Pteroglossus torquatus,#80173,2007,9.1292395,-79.6984457,15.01668334,3.020544005,176,6.5558038,OU anisotropic,31736.92602,11986.3202,84031.83437,160218960,NA,NA,NA,NA,NA,NA,NA,1.859578159,1.555840705,2.189997215,173367.1066,202218.672,233258.2736,169409.0817,437487.4982,830514.9148,0,2.566165686,59.55,60.67,62.92,42.7,85.39,100,88
Pteroglossus torquatus,#80175,2007,9.13050965,-79.6979679,15.00001667,2.791122708,160,3.137378488,OU anisotropic,87144.90407,18592.30355,408461.1831,2452733844,NA,NA,NA,NA,NA,NA,NA,2.49617093,2.103985984,2.921377048,582157.9166,684404.8179,794801.936,425182.8589,1965322.306,4661724.958,0,1.743863756,19.75,20.99,22.22,0,83.95,100,80
Pteroglossus torquatus,#80177,2007,9.13006745,-79.6968661,15.00001667,3.000173588,178,6.601064426,OU anisotropic,28418.20189,10733.21034,75242.55772,128456918,NA,NA,NA,NA,NA,NA,NA,1.1117158,0.94213827,1.295119359,98537.27438,114831.6573,132354.5021,89788.63019,230941.3283,437605.519,0.000654383,5.662900995,37.78,53.33,64.44,31.11,55.56,81.11,89
Puffinus puffinus,EB53955,2012,54.16511555,-5.529967222,5,13.71672454,3833,4.601899267,OUF anisotropic,224336.0836,68070.81908,739328.2335,11023079111,660.5076888,621.575733,701.8781202,406.5332498,4.935716107,4.818808457,5.052585819,15813.96504,14287.85828,17416.39381,11121881065,11482594027,11848983173,10625791680,34805728758,73071306052,0,3.448723198,48.07,48.12,48.23,30.55,66.06,83.32,1916
Puffinus puffinus,EG47213_subset_1,2010,53.92126066,-5.319873347,5,70.8872338,4743,4.838534193,OUF anisotropic,328363.1837,103598.706,1040769.567,22429862033,579.4321835,549.6497386,610.8283725,236.9747988,4.361031174,4.272788077,4.449249781,10896.01125,9992.479336,11838.09016,8161242080,8398602235,8639317362,8999566347,28387524163,58711686985,0,3.22317673,36.26,38.32,39.92,41.48,85.08,100,2372
Puffinus puffinus,EG47326_subset_1,2010,53.99484345,-5.540509529,5,64.8541088,4223,4.663408713,OUF anisotropic,261974.7884,80279.70423,854895.8973,14840403465,559.8924354,529.605946,591.9109134,245.4063763,4.204242605,4.116707939,4.291752278,9765.899775,8926.398025,10642.58959,6169392711,6359799004,6553058731,6155906682,19960917736,41739363857,0,2.267770983,60.8,62.22,63.26,8.85,91.1,94.41,2112
Puffinus puffinus,EG62149_subset_1,2009,55.35610897,-5.033836933,5,5.629861111,1244,3.316456904,OUF anisotropic,133837.5441,30232.90097,592483.276,5475106219,838.3147879,741.1837135,948.1747518,2608.93505,4.560776882,4.336798708,4.784606296,16878.16633,13644.65242,20450.3601,2238489555,2368336344,2501792218,3918689604,17111447419,39842672672,0,1.83036793,79.94,80.1,81.54,94.38,100,100,622
Puffinus puffinus,EG62538_subset_2,2012,54.35967051,-4.051172004,5,315.7770023,2684,4.21106962,OUF,369897.3577,104788.656,1305714.382,32659352386,466.5968835,436.3402785,498.9515349,246.3002104,4.375417218,4.270965081,4.479835194,8856.348613,7979.7349,9777.988132,5160300353,5361265163,5566015140,7839941668,27557153060,59440610342,0,2.943579426,98.06,98.14,98.14,92.18,100,100,1342
Puffinus puffinus,EG63777_subset_1_crop_1,2014,54.46502078,-4.219652593,5,5.340277778,1535,13.79648597,OUF anisotropic,22944.21517,12050.86737,43684.57421,42021690.01,797.3051937,712.9322201,891.6634064,1957.754097,2.773572878,2.661211331,2.885872531,5432.396137,4588.855683,6346.058165,585232695.9,615659715.8,646846965.9,547020982.2,1005704362,1601735992,7.76E-13,10.56413701,45.05,46.22,48.7,39.71,82.94,99.61,768
Puffinus puffinus,EG63782_crop_1_subset_1_crop_1,2015,54.56142173,-3.967836234,5,8.614583333,2482,3.131851966,OUF anisotropic,131860.5043,27521.14164,631775.8476,5731990525,1657.772715,1483.319506,1852.743367,8366.9962,2.521184841,2.400559855,2.641731708,9960.402002,8142.508204,11958.72709,1720572460,1790334543,1861463553,2034090995,9419601992,22356467056,0,2.964589429,44.04,45.41,46.22,40.5,75.44,100,1241
Puffinus puffinus,EG63794,2011,54.57134292,-5.080721936,5,750.5564815,5712,9.15199298,OUF anisotropic,314752.8905,144685.9324,684720.2104,10883924508,776.7705817,737.5493083,818.0775574,410.7911716,4.241118768,4.152385608,4.329826471,13764.25852,12594.72469,14984.97418,3894208083,3997212658,4101543068,20962329891,45487096783,79350015220,0,5.133764725,90.55,90.72,91.04,67.27,98.67,100,2856
Puffinus puffinus,EG63821_crop_1,2015,54.59380285,-3.874074754,5,4.427083333,1276,52.95699888,OUf anisotropic,3132.068897,2845.263686,3447.784338,22447.47613,NA,NA,NA,NA,NA,NA,NA,21709.67736,17996.6497,25765.75408,1107477693,1170872687,1236007184,1090692109,1456247612,1873822825,5.17E-08,22.01314961,70.42,73.71,77.78,67.29,85.6,91.24,638
Puffinus puffinus,EG63865,2009,55.35386096,-5.075918344,5,5.672766204,1021,5.202757844,OUF anisotropic,68315.07983,22068.34906,211477.0851,940045438.7,1053.755815,907.1268193,1224.086085,6023.342521,5.848729139,5.499861986,6.197317117,33734.67071,26111.41998,42319.41921,3194397751,3399869038,3611653989,5534853833,16572927513,33555902632,0,4.236992083,95.12,95.51,95.9,96.68,100,100,510
Puffinus puffinus,EG63875_crop_1,2010,53.83065795,-3.660905112,5,2.034722222,585,11.42622627,OUF anisotropic,10867.53561,5290.79295,22322.42526,11402436.62,268.4306427,229.6498689,313.7602921,422.6123597,3.425025251,3.281584787,3.568384097,2865.862188,2404.823006,3366.733833,175276742.2,190408520.4,206157845.8,140436942.2,277049853.9,459295514.6,0,7.070051434,32.31,37.76,44.56,59.52,88.78,93.88,292
Puffinus puffinus,EG64896_crop_1,2010,54.47495593,-3.911248048,5,4.5,1297,6.602600702,OUF anisotropic,40902.35604,15518.52369,107806.8225,264117754.2,438.3688176,396.6211836,484.5107325,476.5579628,4.027533824,3.892752137,4.162253958,6767.844262,5851.02797,7750.41102,894357058.5,945118395.5,997261093.6,916443683.7,2356823751,4465614091,0,3.405083294,93.23,94.77,95.23,61.85,100,100,648
Puffinus puffinus,EJ14017_crop_1,2010,53.96528388,-5.50522545,5,6.454861111,1860,7.462681769,OUF anisotropic,54534.25987,22140.26193,134324.7659,417472561.9,938.0411959,847.542021,1038.203727,2240.955291,2.543023513,2.441262793,2.644728849,5647.553032,4771.285559,6596.600909,1487164115,1557152151,1628726851,1127728632,2708496687,4969835087,0,5.549748386,62.94,65.2,65.52,52.63,83.46,100,930
Puffinus puffinus,EJ95016,2013,53.9091073,-5.397948736,5,8.839143519,2496,1.934089199,OUF anisotropic,679690.9556,77933.3601,5927882.418,2.39E+11,463.5150447,432.3772652,496.8952207,261.1749656,4.191171981,4.085971662,4.29633614,8100.333373,7262.93982,8982.755333,8615994187,8964325918,9319463535,6213523433,54127367748,1.53E+11,0,1.227440719,64.77,69.26,72.94,57.01,100,100,1248
Puffinus puffinus,EJ99638,2016,52.1567449,-5.595939891,5,8.859849537,1006,5.500570324,OUF anisotropic,65424.04813,22011.7331,194455.6594,813993510.5,1117.088518,962.0814191,1297.069804,6729.851343,4.763178836,4.479081051,5.047049291,23592.45149,18297.12331,29550.53233,6354158504,6766058294,7190710390,4812771410,13873246254,27644843450,0,1.971106762,18.06,20.24,24.4,20.44,96.23,100,503
Puffinus puffinus,EJ99704,2016,52.28519891,-4.644954277,5,8.737199074,2388,4.995413749,OUF anisotropic,101457.4122,32393.65688,317766.1146,2106979097,664.0052791,613.7127582,718.4191706,684.4261458,4.769280665,4.626078146,4.912424415,14607.87126,12841.81319,16486.05452,3443382414,3585803854,3731070876,3534929357,10894036590,22320451261,0,2.087274983,40.59,41.34,41.76,45.1,100,100,1194
Puffinus puffinus,EK59682,2015,53.16580976,-5.596439908,5,368.7433218,3630,5.617565016,OUF anisotropic,269155.8195,93043.40536,778613.5394,13240106271,2743.719671,2463.27513,3056.092898,21586.90565,4.641163186,4.415923914,4.866254565,56339.82617,46037.8774,67666.39237,30449636893,31465126899,32497041097,45313786660,1.29E+11,2.55E+11,0,7.626294328,15.14,15.36,15.69,5.29,14.15,92.73,1815
Puffinus puffinus,EK59807,2014,51.12541534,-6.104092704,5,9.736111111,2805,1.895749188,OUF anisotropic,640300.809,71017.9754,5772976.824,2.16E+11,430.1501847,402.7244755,459.4435965,202.251933,4.356221323,4.252017985,4.460390513,8121.615709,7326.720746,8956.858283,10410559596,10806896845,11210534751,4979991325,44828049640,1.27E+11,0,1.568238393,97.15,98.36,98.58,44.52,100,100,1402
Puffinus puffinus,EK59880_crop_1,2016,53.47424017,-5.565694568,5,720.5590046,4400,11.37984951,OUF anisotropic,46297.04209,21664.94376,98934.76441,226487349.8,2721.13107,2402.838259,3081.586648,28032.76293,1.899819491,1.81115129,1.988431633,8223.74164,6833.084346,9741.292774,911822447.4,939379163.6,967340390.5,1094891069,2163470838,3589837255,0,5.977042845,76.37,78.01,78.87,89.23,99.91,100,2200
Puffinus puffinus,EK59897,2014,51.94224265,-6.950394692,5,7.875486111,2208,4.131002891,OUF anisotropic,101051.5723,26395.11772,386867.7677,2679056571,2444.006198,2126.549899,2808.853109,28086.82428,3.462111792,3.260511074,3.663554833,26689.31566,20971.77588,33085.62245,4255464514,4438737542,4625820290,5760249755,20572055573,44638608634,0,2.608460079,43.53,47.24,49.23,57.29,100,100,1104
Puffinus puffinus,EK59910,2014,52.72807184,-4.34074911,5,14.8125,4267,2.16553432,OUF anisotropic,436001.0669,58630.15491,3242306.466,88729779266,1539.737325,1424.650288,1664.121399,3582.145762,2.453736505,2.369967636,2.537466359,9084.074519,7866.79869,10387.63372,2125507241,2190759913,2256985370,3930839517,28775261419,77814644951,0,2.522171032,74.74,76.1,76.94,2.62,99.67,100,2134
Puffinus puffinus,EK59930,2014,51.78616139,-6.266773343,5,10.88541667,3136,3.612752853,OUF anisotropic,239305.269,58511.60078,978729.1927,16144378670,1942.327971,1757.650146,2146.410054,9324.928,3.023856697,2.889773941,3.157858795,17065.35164,14171.7842,20223.72995,12132730407,12568894209,13012652519,9398046740,37781166061,85540166051,1.02E-14,2.620471179,17.14,17.27,17.46,0,71.57,100,1568
Puffinus puffinus,EL66160,2013,55.69328497,-4.929948165,5,11.89930556,3428,1.734337451,OUF anisotropic,1073756.859,102245.6269,11276313.99,6.65E+11,343.6751637,324.4054152,364.0895392,99.44569259,3.395691119,3.330451568,3.460913473,3952.245062,3642.588638,4274.353384,1504019961,1555673293,1608186519,3331644602,34969715251,1.03E+11,0,1.544159692,97.55,97.73,97.73,67.29,100,100,1714
Puffinus puffinus,EL68236,2014,54.26757876,-4.0874565,5,784.8870833,2787,5.668654589,OUF anisotropic,206492.7794,72045.67972,591836.5698,7685496691,1228.268663,1123.598443,1342.689567,2979.602822,3.605075573,3.46979186,3.740290145,15475.52069,13202.50642,17926.41347,4615587335,4791888865,4971448496,7599798594,21475494786,42430816803,0,1.369756874,43.54,44.69,45.62,37.66,100,100,1394
Puffinus puffinus,EL90719,2011,54.54318831,-4.272878966,5,1092.803519,4165,8.082298221,OUF anisotropic,231429.9987,99912.14693,536069.3965,6695362819,724.9267477,682.8525087,769.5934084,474.582479,4.792121215,4.678687344,4.9055183,16346.23967,14775.70591,17994.95392,15640185561,16126317501,16619785573,15547988733,35827095190,64425195555,0,3.820542753,45.39,45.78,46.02,38.2,82.92,100,2082
